#TYPE Selected.Microsoft.Management.Infrastructure.CimInstance
"HostName","TimeStamp","TimeToLive","RecordType","IP","CName"
"PC001160","04.3.2025 07:00:00","00:20:00","A","10.10.40.185",
"PC001162","05.3.2025 10:00:00","00:20:00","A","10.10.82.17",
"PC001163","05.3.2025 09:00:00","00:20:00","A","10.10.42.88",
"PC001164","14.2.2025 12:00:00","00:20:00","A","10.30.0.39",
"PC001165","21.2.2025 07:00:00","00:20:00","A","10.10.65.4",
"PC001166","05.3.2025 07:00:00","00:20:00","A","10.10.64.61",
"PC001167","05.3.2025 11:00:00","00:20:00","A","10.30.6.178",
"PC001168","04.3.2025 06:00:00","00:20:00","A","10.10.16.10",
"PC001169","05.3.2025 11:00:00","00:20:00","A","10.30.4.29",
"PC001170","02.3.2025 14:00:00","00:20:00","A","10.30.6.15",
"PC001171","05.3.2025 09:00:00","00:20:00","A","10.10.40.97",
"PC001172","05.3.2025 07:00:00","00:20:00","A","10.10.40.29",
"PC001174","27.2.2025 20:00:00","00:20:00","A","10.10.12.11",
"PC001175","05.3.2025 08:00:00","00:20:00","A","10.10.40.110",
"PC001177","05.3.2025 07:00:00","00:20:00","A","10.10.41.78",
"PC001178","05.3.2025 11:00:00","00:20:00","A","10.10.12.65",
"PC001179","24.2.2025 09:00:00","00:20:00","A","10.10.41.246",
"PC001180","05.3.2025 11:00:00","00:20:00","A","10.10.6.112",
"PC001181","27.2.2025 05:00:00","00:20:00","A","10.10.13.3",
"PC001182","05.3.2025 10:00:00","00:20:00","A","10.10.1.80",
"PC001183","05.3.2025 11:00:00","00:20:00","A","10.10.16.63",
"PC001184","03.3.2025 14:00:00","00:20:00","A","10.10.41.32",
"PC001185","05.3.2025 11:00:00","00:20:00","A","10.10.1.62",
"PC001185","05.3.2025 11:00:00","00:20:00","A","10.10.40.150",
"PC001186","05.3.2025 07:00:00","00:20:00","A","10.10.40.225",
"PC001187","04.3.2025 23:00:00","00:20:00","AAAA",,
"PC001188","28.2.2025 11:00:00","00:20:00","A","10.10.42.32",
"PC001189","05.3.2025 09:00:00","00:20:00","A","10.10.140.4",
"PC001190","04.3.2025 08:00:00","00:20:00","A","10.10.41.62",
"PC001192","05.3.2025 11:00:00","00:20:00","A","10.10.41.11",
"PC001194","02.3.2025 06:00:00","00:20:00","A","10.10.40.3",
"PC001195","03.3.2025 10:00:00","00:20:00","A","10.10.42.29",
"PC001197","03.3.2025 05:00:00","00:20:00","A","10.30.1.22",
"PC001199","05.3.2025 09:00:00","00:20:00","A","10.10.1.33",
"PC001200","05.3.2025 08:00:00","00:20:00","A","10.10.41.93",
"PC001201","03.3.2025 11:00:00","00:20:00","A","10.30.10.204",
"PC001202","05.3.2025 09:00:00","00:20:00","A","10.10.41.22",
"PC001204","03.3.2025 22:00:00","00:20:00","A","10.10.41.181",
"PC001205","05.3.2025 07:00:00","00:20:00","A","10.10.40.248",
"PC001206","01.3.2025 12:00:00","00:20:00","A","10.10.84.8",
"PC001208","03.3.2025 08:00:00","00:20:00","A","10.10.41.140",
"PC001209","05.3.2025 12:00:00","00:20:00","A","10.10.41.199",
"PC001209","05.3.2025 12:00:00","00:20:00","A","10.10.12.58",
"PC001210","05.3.2025 12:00:00","00:20:00","A","10.10.1.47",
"PC001211","27.2.2025 11:00:00","00:20:00","A","10.10.15.6",
"PC001213","04.3.2025 10:00:00","00:20:00","A","10.10.64.57",
"PC001214","05.3.2025 10:00:00","00:20:00","A","10.10.40.48",
"PC001215","05.3.2025 07:00:00","00:20:00","A","10.10.1.7",
"PC001216","23.2.2025 17:00:00","00:20:00","AAAA",,
"PC001218","05.3.2025 08:00:00","00:20:00","AAAA",,
"PC001219","05.3.2025 11:00:00","00:20:00","A","10.30.10.35",
"PC001220","05.3.2025 11:00:00","00:20:00","A","10.30.17.192",
"PC001221","04.3.2025 15:00:00","00:20:00","AAAA",,
"PC001222","04.3.2025 20:00:00","00:20:00","AAAA",,
"PC001223","05.3.2025 11:00:00","00:20:00","A","10.10.41.80",
"PC001223","05.3.2025 11:00:00","00:20:00","AAAA",,
"PC001224","03.3.2025 12:00:00","00:20:00","A","10.10.40.223",
"PC001225","04.3.2025 10:00:00","00:20:00","A","10.10.113.9",
"PC001226","05.3.2025 07:00:00","00:20:00","A","10.10.40.246",
"PC001227","05.3.2025 12:00:00","00:20:00","AAAA",,
"PC001228","05.3.2025 11:00:00","00:20:00","A","10.10.12.49",
"PC001229","03.3.2025 07:00:00","00:20:00","A","10.10.113.14",
"PC001230","05.3.2025 11:00:00","00:20:00","A","10.10.16.23",
"PC001231","05.3.2025 10:00:00","00:20:00","A","10.10.40.112",
"PC001232","28.2.2025 17:00:00","00:20:00","A","10.10.41.152",
"PC001233","26.2.2025 07:00:00","00:20:00","A","10.10.40.71",
"PC001234","05.3.2025 05:00:00","00:20:00","AAAA",,
"PC001235","04.3.2025 13:00:00","00:20:00","A","10.30.10.20",
"PC001236","05.3.2025 07:00:00","00:20:00","A","10.10.16.18",
"PC001236","05.3.2025 07:00:00","00:20:00","A","10.10.40.132",
"PC001237","05.3.2025 07:00:00","00:20:00","A","10.10.42.69",
"PC001237","05.3.2025 07:00:00","00:20:00","A","10.10.10.20",
"PC001238","05.3.2025 10:00:00","00:20:00","A","10.10.1.5",
"PC001239","03.3.2025 07:00:00","00:20:00","A","10.10.40.84",
"PC001240","03.3.2025 23:00:00","00:20:00","A","10.10.42.143",
"PC001242","05.3.2025 12:00:00","00:20:00","A","10.10.42.67",
"PC001243","05.3.2025 12:00:00","00:20:00","A","10.10.40.9",
"PC001244","05.3.2025 12:00:00","00:20:00","A","10.10.42.155",
"PC001245","04.3.2025 09:00:00","00:20:00","A","10.10.41.101",
"PC001247","05.3.2025 07:00:00","00:20:00","A","10.10.41.33",
"PC001248","05.3.2025 09:00:00","00:20:00","A","10.10.41.163",
"PC001249","05.3.2025 12:00:00","00:20:00","A","10.10.41.232",
"PC001249","05.3.2025 12:00:00","00:20:00","A","10.10.12.14",
"PC001250","04.3.2025 15:00:00","00:20:00","A","10.30.10.58",
"PC001251","05.3.2025 11:00:00","00:20:00","A","10.10.41.104",
"PC001252","03.3.2025 18:00:00","00:20:00","AAAA",,
"PC001253","03.3.2025 17:00:00","00:20:00","A","10.10.42.61",
"PC001255","28.2.2025 07:00:00","00:20:00","A","10.30.4.52",
"PC001257","05.3.2025 11:00:00","00:20:00","A","10.30.101.94",
"PC001258","05.3.2025 11:00:00","00:20:00","A","10.30.1.70",
"PC001259","02.3.2025 08:00:00","00:20:00","A","10.30.17.200",
"PC001260","04.3.2025 16:00:00","00:20:00","A","10.10.40.255",
"PC001261","28.2.2025 07:00:00","00:20:00","A","10.10.40.154",
"PC001262","03.3.2025 08:00:00","00:20:00","A","10.10.41.117",
"PC001264","05.3.2025 07:00:00","00:20:00","A","10.10.6.2",
"PC001265","27.2.2025 12:00:00","00:20:00","A","10.10.41.200",
"PC001266","05.3.2025 07:00:00","00:20:00","A","10.10.64.19",
"PC001267","05.3.2025 07:00:00","00:20:00","A","10.30.17.201",
"PC001268","05.3.2025 09:00:00","00:20:00","A","10.10.1.27",
"PC001269","03.3.2025 07:00:00","00:20:00","A","10.10.40.126",
"PC001270","05.3.2025 12:00:00","00:20:00","A","10.10.41.50",
"PC001271","03.3.2025 17:00:00","00:20:00","A","10.30.4.17",
"PC001272","05.3.2025 07:00:00","00:20:00","A","10.10.40.114",
"PC001273","04.3.2025 12:00:00","00:20:00","A","10.30.4.57",
"PC001274","03.3.2025 07:00:00","00:20:00","A","10.10.41.25",
"PC001275","03.3.2025 09:00:00","00:20:00","A","10.10.41.231",
"PC001276","05.3.2025 11:00:00","00:20:00","A","10.10.1.35",
"PC001277","05.3.2025 07:00:00","00:20:00","A","10.10.1.60",
"PC001279","05.3.2025 11:00:00","00:20:00","A","10.10.12.88",
"PC001281","04.3.2025 07:00:00","00:20:00","A","10.30.4.58",
"PC001282","05.3.2025 07:00:00","00:20:00","A","10.30.101.181",
"PC001283","05.3.2025 11:00:00","00:20:00","A","10.10.42.59",
"PC001284","05.3.2025 10:00:00","00:20:00","A","10.10.40.223",
"PC001285","05.3.2025 07:00:00","00:20:00","A","10.10.41.118",
"PC001286","04.3.2025 15:00:00","00:20:00","A","10.10.1.3",
"PC001287","05.3.2025 11:00:00","00:20:00","A","10.10.6.13",
"PC001288","05.3.2025 11:00:00","00:20:00","A","10.10.41.38",
"PC001289","04.3.2025 19:00:00","00:20:00","AAAA",,
"PC001290","05.3.2025 08:00:00","00:20:00","A","10.10.64.48",
"PC001290","05.3.2025 08:00:00","00:20:00","A","10.10.41.238",
"PC001291","28.2.2025 07:00:00","00:20:00","A","10.10.41.139",
"PC001292","05.3.2025 07:00:00","00:20:00","A","10.10.140.3",
"PC001293","05.3.2025 12:00:00","00:20:00","A","10.10.40.160",
"PC001293","05.3.2025 12:00:00","00:20:00","A","10.10.16.55",
"PC001294","03.3.2025 06:00:00","00:20:00","A","10.10.40.13",
"PC001295","03.3.2025 07:00:00","00:20:00","A","10.30.101.131",
"PC001296","05.3.2025 10:00:00","00:20:00","A","10.10.140.6",
"PC001296","05.3.2025 10:00:00","00:20:00","A","10.10.41.35",
"PC001297","05.3.2025 07:00:00","00:20:00","A","10.10.40.173",
"PC001298","04.3.2025 07:00:00","00:20:00","A","10.10.1.53",
"PC001299","05.3.2025 11:00:00","00:20:00","A","10.30.3.42",
"PC001301","28.2.2025 11:00:00","00:20:00","A","10.10.42.117",
"PC001302","05.3.2025 07:00:00","00:20:00","A","10.30.10.248",
"PC001303","04.3.2025 08:00:00","00:20:00","AAAA",,
"PC001304","27.2.2025 13:00:00","00:20:00","A","10.10.42.56",
"PC001305","05.3.2025 11:00:00","00:20:00","A","10.10.41.147",
"PC001306","05.3.2025 07:00:00","00:20:00","A","10.30.101.136",
"PC001307","26.2.2025 21:00:00","00:20:00","A","10.10.40.205",
"PC001308","04.3.2025 15:00:00","00:20:00","A","10.30.10.155",
"PC001309","05.3.2025 11:00:00","00:20:00","A","10.10.41.174",
"PC001310","04.3.2025 17:00:00","00:20:00","AAAA",,
"PC001311","05.3.2025 06:00:00","00:20:00","A","10.10.40.166",
"PC001313","05.3.2025 10:00:00","00:20:00","A","10.10.64.47",
"PC001314","13.2.2025 21:00:00","00:20:00","AAAA",,
"PC001315","05.3.2025 06:00:00","00:20:00","A","10.10.13.9",
"PC001316","13.2.2025 10:00:00","00:20:00","A","10.10.41.238",
"PC001317","28.2.2025 15:00:00","00:20:00","A","10.10.41.212",
"PC001318","05.3.2025 08:00:00","00:20:00","AAAA",,
"PC001319","05.3.2025 04:00:00","00:20:00","A","10.10.42.10",
"PC001320","13.2.2025 09:00:00","00:20:00","A","10.10.65.3",
"PC001321","05.3.2025 09:00:00","00:20:00","A","10.10.41.189",
"PC001322","03.3.2025 13:00:00","00:20:00","A","10.30.10.44",
"PC001323","25.2.2025 10:00:00","00:20:00","A","10.10.65.5",
"PC001324","28.2.2025 12:00:00","00:20:00","A","10.10.1.81",
"PC001325","04.3.2025 08:00:00","00:20:00","A","10.10.65.17",
"pcaeromatic2","03.3.2025 20:00:00","00:20:00","A","10.10.133.2",
"PCAeromatic3","28.2.2025 10:00:00","00:20:00","A","10.10.133.9",
"PCAeromatic4","04.3.2025 14:00:00","00:20:00","A","10.10.133.14",
"PCAeromatic5","28.2.2025 12:00:00","00:20:00","A","10.10.133.77",
"PCAeromatic6","28.2.2025 12:00:00","00:20:00","A","10.10.133.78",
"PCAEX1004","05.3.2025 06:00:00","00:20:00","A","10.10.42.218",
"PCAEX1004","05.3.2025 06:00:00","00:20:00","A","10.10.13.12",
"PCAINST0023","25.2.2025 07:00:00","00:20:00","A","10.10.42.107",
"PCAINST0038","05.3.2025 00:00:00","00:20:00","AAAA",,
"PCAINST0041","05.3.2025 07:00:00","00:20:00","A","10.10.40.129",
"PCAINST0043","05.3.2025 02:00:00","00:20:00","A","10.10.41.67",
"PCAINST0049","03.3.2025 04:00:00","00:20:00","A","10.10.14.5",
"PCAINST0050","05.3.2025 12:00:00","00:20:00","A","10.10.40.181",
"PCAINST1013","28.2.2025 07:00:00","00:20:00","A","10.10.42.12",
"PCAINST1057","05.3.2025 07:00:00","00:20:00","A","10.10.40.177",
"PCAINST1062","28.2.2025 18:00:00","00:20:00","A","10.10.41.243",
"PCAINST1063","03.3.2025 14:00:00","00:20:00","A","10.10.42.72",
"PCAINST1065","05.3.2025 11:00:00","00:20:00","A","10.10.41.167",
"PCAINST1075","27.2.2025 19:00:00","00:20:00","A","10.10.40.6",
"PCAINST1079","03.3.2025 08:00:00","00:20:00","A","10.10.41.128",
"PCAINST1081","03.3.2025 08:00:00","00:20:00","A","10.10.41.192",
"PCAINST1085","03.3.2025 09:00:00","00:20:00","A","10.10.40.220",
"PCAINST1087","05.3.2025 12:00:00","00:20:00","A","10.10.40.234",
"PCAINST1088","05.3.2025 09:00:00","00:20:00","A","10.10.41.195",
"PCAINST1091","05.3.2025 12:00:00","00:20:00","A","10.10.41.253",
"PCAINST1094","05.3.2025 12:00:00","00:20:00","A","10.10.42.78",
"PCAINST1096","05.3.2025 11:00:00","00:20:00","A","10.10.41.87",
"PCAINST1098","05.3.2025 07:00:00","00:20:00","A","10.10.40.119",
"PCAINST1099","04.3.2025 14:00:00","00:20:00","A","10.10.41.157",
"PCAINST1103","04.3.2025 07:00:00","00:20:00","A","10.10.40.176",
"PCAINST1104","04.3.2025 16:00:00","00:20:00","A","10.10.42.34",
"PCAINST1108","04.3.2025 13:00:00","00:20:00","A","10.10.42.82",
"PCAINST1111","03.3.2025 12:00:00","00:20:00","A","10.10.42.75",
"PCAINST1112","05.3.2025 11:00:00","00:20:00","A","10.10.40.237",
"PCAINST1115","04.3.2025 20:00:00","00:20:00","A","10.10.42.71",
"PCAINST1118","05.3.2025 10:00:00","00:20:00","A","10.10.42.102",
"PCAINST1120","05.3.2025 07:00:00","00:20:00","A","10.30.10.222",
"PCAINST2021","03.3.2025 17:00:00","00:20:00","A","10.10.42.90",
"PCAINST2053","05.3.2025 11:00:00","00:20:00","A","10.10.42.96",
"PCAINST2056","28.2.2025 12:00:00","00:20:00","A","10.10.42.52",
"PCAINST2060","05.3.2025 08:00:00","00:20:00","A","10.30.10.203",
"PCAINV1015","20.2.2025 10:00:00","00:20:00","A","10.10.41.235",
"PCAINV1021","03.3.2025 07:00:00","00:20:00","A","10.10.64.74",
"PCAINV1025","03.3.2025 06:00:00","00:20:00","A","10.10.84.3",
"PCAINV1027","01.3.2025 14:00:00","00:20:00","A","10.10.84.10",
"PCAIT0011","03.3.2025 09:00:00","00:20:00","A","10.10.64.30",
"PCAIT0011","03.3.2025 09:00:00","00:20:00","AAAA",,
"pcait0012","26.2.2025 14:00:00","00:20:00","A","10.10.65.2",
"PCAIT0028","28.2.2025 13:00:00","00:20:00","A","10.10.41.82",
"PCAIT0028","28.2.2025 13:00:00","00:20:00","AAAA",,
"PCAIT0045","05.3.2025 09:00:00","00:20:00","A","10.10.64.60",
"PCAIT0045","05.3.2025 09:00:00","00:20:00","AAAA",,
"PCAIT0078","04.3.2025 10:00:00","00:20:00","A","10.10.64.8",
"PCAIT0078","04.3.2025 10:00:00","00:20:00","AAAA",,
"PCAIT0119","05.3.2025 08:00:00","00:20:00","A","10.10.64.23",
"PCAIT0119","05.3.2025 08:00:00","00:20:00","AAAA",,
"PCAIT0123","05.3.2025 07:00:00","00:20:00","A","10.10.64.31",
"pcait0251","28.2.2025 17:00:00","00:20:00","A","10.10.77.17",
"pcait0252","25.2.2025 17:00:00","00:20:00","A","10.10.77.18",
"PCAIT0282","27.2.2025 09:00:00","00:20:00","A","10.30.0.48",
"PCAIT0294","01.3.2025 02:00:00","00:20:00","A","10.30.10.200",
"PCAIT0311","05.3.2025 11:00:00","00:20:00","A","10.50.9.145",
"PCAIT0317","05.3.2025 07:00:00","00:20:00","A","10.10.40.10",
"PCAIT0326","05.3.2025 08:00:00","00:20:00","A","10.30.10.191",
"PCAIT0333","03.3.2025 07:00:00","00:20:00","A","10.10.40.91",
"PCAIT0341","04.3.2025 12:00:00","00:20:00","A","10.30.10.245",
"PCAIT0343","04.3.2025 13:00:00","00:20:00","AAAA",,
"PCAIT0346","04.3.2025 08:00:00","00:20:00","A","10.10.41.150",
"PCAIT0347","05.3.2025 07:00:00","00:20:00","A","10.10.41.29",
"PCAIT0354","28.2.2025 09:00:00","00:20:00","A","10.10.40.153",
"PCAIT0368","04.3.2025 11:00:00","00:20:00","A","10.10.40.213",
"PCAIT0370","05.3.2025 09:00:00","00:20:00","AAAA",,
"PCAIT0373","05.3.2025 06:00:00","00:20:00","AAAA",,
"PCAIT0385","04.3.2025 08:00:00","00:20:00","A","10.10.40.70",
"PCAIT0385","04.3.2025 08:00:00","00:20:00","AAAA",,
"PCAIT0388","05.3.2025 11:00:00","00:20:00","A","10.10.1.34",
"PCAIT0393","05.3.2025 07:00:00","00:20:00","AAAA",,
"PCAIT0410","05.3.2025 11:00:00","00:20:00","A","10.10.40.170",
"PCAIT0431","28.2.2025 09:00:00","00:20:00","A","10.30.6.135",
"PCAIT0441","04.3.2025 14:00:00","00:20:00","A","10.30.10.8",
"PCAIT0703","02.3.2025 11:00:00","00:20:00","A","10.10.82.18",
"PCAIT0803","03.3.2025 11:00:00","00:20:00","A","10.30.101.123",
"PCAIT0804","05.3.2025 11:00:00","00:20:00","A","10.30.10.60",
"PCAIT0819","27.2.2025 08:00:00","00:20:00","A","10.10.41.143",
"PCAIT0903","26.2.2025 07:00:00","00:20:00","A","10.10.40.197",
"PCAIT0926","26.2.2025 10:00:00","00:20:00","A","10.30.10.63",
"PCAIT0938","05.3.2025 12:00:00","00:20:00","A","10.10.40.216",
"PCAIT0958","05.3.2025 11:00:00","00:20:00","A","10.30.10.62",
"PCAIT0971","04.3.2025 00:00:00","00:20:00","AAAA",,
"pcaitalktv",,"01:00:00","A","10.10.23.10",
"pcaitcri","25.2.2025 17:00:00","00:20:00","A","10.10.50.127",
"pcaitiqvia","05.3.2025 10:00:00","00:20:00","A","10.10.62.3",
"pcaitrdcgpt","19.2.2025 13:00:00","00:20:00","A","10.10.62.9",
"PCAKAJ0003","26.2.2025 16:00:00","00:20:00","A","10.10.64.15",
"PCAKAS0004","01.3.2025 09:00:00","00:20:00","A","10.10.64.34",
"pcakkf0002","04.3.2025 04:00:00","00:20:00","A","10.10.42.86",
"PCAKKF0009",,"00:20:00","A","10.10.10.35",
"PCAKKF0010","26.2.2025 13:00:00","00:20:00","A","10.10.41.228",
"PCAKKF0014","27.2.2025 10:00:00","00:20:00","A","10.10.13.10",
"PCAKKF0016","03.3.2025 19:00:00","00:20:00","AAAA",,
"PCAKKF1012","04.3.2025 07:00:00","00:20:00","A","10.10.40.26",
"PCAKKF1013","03.3.2025 14:00:00","00:20:00","A","10.10.40.14",
"PCAKKF1019","05.3.2025 07:00:00","00:20:00","A","10.10.40.23",
"PCAKKF1021","05.3.2025 10:00:00","00:20:00","A","10.10.41.183",
"PCAKKF1031","26.2.2025 23:00:00","00:20:00","AAAA",,
"PCAKKF1037","27.2.2025 08:00:00","00:20:00","A","10.10.41.2",
"PCAKKF1039","27.2.2025 10:00:00","00:20:00","A","10.10.41.204",
"PCAKKF1042","05.3.2025 08:00:00","00:20:00","A","10.10.77.11",
"PCAKKF1043","05.3.2025 07:00:00","00:20:00","A","10.10.77.12",
"PCAKKF1051","04.3.2025 08:00:00","00:20:00","A","10.10.41.124",
"PCAKKF1052","04.3.2025 09:00:00","00:20:00","A","10.10.40.62",
"PCAKKF1053","28.2.2025 07:00:00","00:20:00","A","10.10.10.27",
"PCAKKF1054","28.2.2025 13:00:00","00:20:00","A","10.10.42.45",
"PCAKKF1055","04.3.2025 09:00:00","00:20:00","A","10.10.41.184",
"pcakkf1059","05.3.2025 07:00:00","00:20:00","A","10.10.40.72",
"PCAKKF1061","04.3.2025 08:00:00","00:20:00","A","10.10.41.8",
"PCAKKF1063","05.3.2025 11:00:00","00:20:00","A","10.10.40.121",
"PCAKKF1064","11.2.2025 12:00:00","00:20:00","A","10.10.40.207",
"PCAKKF1066","04.3.2025 13:00:00","00:20:00","A","10.10.40.210",
"PCAKKF1068","04.3.2025 12:00:00","00:20:00","A","10.10.113.6",
"PCAKKF1069","05.3.2025 10:00:00","00:20:00","A","10.10.40.167",
"PCAKKF1070","05.3.2025 07:00:00","00:20:00","A","10.10.12.33",
"PCAKKF1072","05.3.2025 11:00:00","00:20:00","A","10.10.41.23",
"PCAKKF2013","03.3.2025 11:00:00","00:20:00","A","10.10.40.88",
"pcakkf2030","27.2.2025 13:00:00","00:20:00","A","10.10.42.150",
"PCAKKF2037","28.2.2025 13:00:00","00:20:00","A","10.10.77.13",
"PCAKKF2038","03.3.2025 07:00:00","00:20:00","A","10.10.77.14",
"PCAKKF2043","28.2.2025 09:00:00","00:20:00","A","10.10.77.15",
"PCAKKF2044","01.3.2025 07:00:00","00:20:00","A","10.10.77.16",
"PCAKKF2048","27.2.2025 09:00:00","00:20:00","A","10.10.40.163",
"PCAKKF2049","05.3.2025 07:00:00","00:20:00","A","10.10.40.21",
"PCAKKF2052","27.2.2025 13:00:00","00:20:00","A","10.10.40.207",
"PCAKKF2053","05.3.2025 06:00:00","00:20:00","A","10.10.40.19",
"PCAKKF2055","04.3.2025 06:00:00","00:20:00","A","10.10.41.240",
"PCAKKF2056","05.3.2025 07:00:00","00:20:00","A","10.10.40.159",
"pcakkf2057","05.3.2025 11:00:00","00:20:00","A","10.10.40.61",
"PCAKKF2058","03.3.2025 15:00:00","00:20:00","A","10.10.40.171",
"PCAKKF2065","05.3.2025 06:00:00","00:20:00","A","10.10.40.8",
"PCAKKF2067","25.2.2025 14:00:00","00:20:00","A","10.10.40.141",
"PCAKKF2068","26.2.2025 18:00:00","00:20:00","A","10.10.40.47",
"PCAKKF3030","21.2.2025 12:00:00","00:20:00","A","10.10.65.12",
"PCAKKF3036","28.2.2025 13:00:00","00:20:00","A","10.10.42.48",
"PCAKKF3037","18.2.2025 14:00:00","00:20:00","A","10.10.10.23",
"PCAKKF3039","26.2.2025 14:00:00","00:20:00","A","10.10.40.93",
"pcakkf3049","03.3.2025 07:00:00","00:20:00","A","10.10.10.34",
"PCAKKF3050","04.3.2025 07:00:00","00:20:00","A","10.10.10.33",
"PCAKKF3053","03.3.2025 07:00:00","00:20:00","A","10.10.40.64",
"PCAKKF3054","04.3.2025 07:00:00","00:20:00","A","10.10.40.244",
"PCAKKF3057","05.3.2025 06:00:00","00:20:00","A","10.10.113.10",
"PCAKKF3059","12.2.2025 08:00:00","00:20:00","A","10.10.41.211",
"PCAKKF3063","03.3.2025 08:00:00","00:20:00","A","10.10.41.132",
"PCAKKF3064","03.3.2025 07:00:00","00:20:00","A","10.10.113.8",
"PCAKKF3069","04.3.2025 15:00:00","00:20:00","A","10.10.40.201",
"PCAKKF3070","05.3.2025 08:00:00","00:20:00","A","10.10.41.15",
"PCAKKF3072","26.2.2025 15:00:00","00:20:00","A","10.10.41.66",
"PCAKKF3073","04.3.2025 14:00:00","00:20:00","A","10.10.40.135",
"PCAKKF3075","05.3.2025 11:00:00","00:20:00","AAAA",,
"PCAKONZ0008","03.3.2025 16:00:00","00:20:00","AAAA",,
"PCAKOT0001","26.2.2025 11:00:00","00:20:00","A","10.10.9.129",
"PCALB001","18.2.2025 07:00:00","00:20:00","A","10.10.65.5",
"PCALB002","18.2.2025 12:00:00","00:20:00","A","10.10.40.69",
"PCALB006","18.2.2025 12:00:00","00:20:00","A","10.10.40.48",
"PCALB008","05.3.2025 11:00:00","00:20:00","AAAA",,
"PCALB009","28.2.2025 17:00:00","00:20:00","AAAA",,
"PCAMAG0007","03.3.2025 11:00:00","00:20:00","A","10.30.6.36",
"PCAMEN0004","03.3.2025 11:00:00","00:20:00","A","10.10.64.22",
"PCAMEN0005","04.3.2025 13:00:00","00:20:00","A","10.10.64.14",
"PCAMEN0007","01.3.2025 01:00:00","00:20:00","A","10.10.64.52",
"PCAMF0014","26.2.2025 11:00:00","00:20:00","A","10.10.41.131",
"PCAMPMPP0016","17.2.2025 07:00:00","00:20:00","A","10.10.40.211",
"PCAMPMPP0023","05.3.2025 11:00:00","00:20:00","A","10.10.42.57",
"PCAMPMPP0024","27.2.2025 11:00:00","00:20:00","A","10.10.41.73",
"PCAMPMPP1005","05.3.2025 09:00:00","00:20:00","A","10.10.16.40",
