#TYPE Selected.Microsoft.Management.Infrastructure.CimInstance
"IPAddress","ScopeId","ClientID","HostName","AddressState","LeaseExpiryTime"
"10.10.65.8","10.10.65.0","90-b1-1c-6b-81-0a","DESKTOP-NUVF4Q4.AlkaloidAD.local","Active","3/6/2025 1:14:04 AM"
"10.10.65.9","10.10.65.0","00-50-56-b3-f9-5e","DESKTOP-QIH3IO0.AlkaloidAD.local","Active","3/6/2025 1:55:19 AM"
"10.10.65.10","10.10.65.0","10-98-19-21-d3-7d","IPCAKKF1109.AlkaloidAD.local","Active","3/6/2025 8:54:01 AM"
"10.10.65.11","10.10.65.0","10-98-19-21-d8-39","IPCAKKF1108.AlkaloidAD.local","Active","3/6/2025 8:45:10 AM"
"10.10.65.12","10.10.65.0","10-98-19-21-70-45","IPCAKKF1107.AlkaloidAD.local","Active","3/6/2025 8:53:08 AM"
"10.10.65.17","10.10.65.0","10-65-30-5d-96-b6","PC001325.AlkaloidAD.local","Active","3/6/2025 8:47:16 AM"
"10.10.100.130","10.10.100.128","a4-93-4c-07-0f-29","auz-ap-8.AlkaloidAD.local","InactiveReservation",
"10.10.100.131","10.10.100.128","40-55-39-bb-bd-f6","auz-ap-7.AlkaloidAD.local","InactiveReservation",
"10.10.100.132","10.10.100.128","40-55-39-bb-bd-d0","auz-ap-11.AlkaloidAD.local","InactiveReservation",
"10.10.100.133","10.10.100.128","40-55-39-f2-34-ee","auz-ap-0.AlkaloidAD.local","InactiveReservation",
"10.10.100.134","10.10.100.128","a4-4c-11-c7-96-50","auz-ap-2.AlkaloidAD.local","InactiveReservation",
"10.10.100.135","10.10.100.128","a4-4c-11-d3-41-46","afok-ap-1.AlkaloidAD.local","InactiveReservation",
"10.10.100.136","10.10.100.128","a4-4c-11-c7-98-33","auz-ap-5.AlkaloidAD.local","InactiveReservation",
"10.10.100.137","10.10.100.128","6c-41-6a-5e-ad-d6","auz-ap-7-2.AlkaloidAD.local","InactiveReservation",
"10.10.100.139","10.10.100.128","a4-93-4c-07-0f-2f","askf-ap-1.AlkaloidAD.local","InactiveReservation",
"10.10.100.140","10.10.100.128","6c-41-6a-5e-ae-6a","ains-ap-2.AlkaloidAD.local","InactiveReservation",
"10.10.100.141","10.10.100.128","bc-16-65-d6-8c-a3","auz-ap-1.AlkaloidAD.local","InactiveReservation",
"10.10.100.142","10.10.100.128","bc-16-65-d6-8c-97","aitt-ap-2.AlkaloidAD.local","InactiveReservation",
"10.10.100.143","10.10.100.128","6c-41-6a-5e-ae-4b","auz-ap-4.AlkaloidAD.local","InactiveReservation",
"10.10.100.144","10.10.100.128","f4-cf-e2-aa-2a-ec","akkf-ap-1.AlkaloidAD.local","InactiveReservation",
"10.10.100.145","10.10.100.128","a8-9d-21-7f-af-bc","akkf-ap-2.AlkaloidAD.local","InactiveReservation",
"10.10.100.146","10.10.100.128","80-e0-1d-fd-05-a8","akkf-ap-3.AlkaloidAD.local","InactiveReservation",
"10.10.100.147","10.10.100.128","18-8b-9d-82-77-50","ains-ap-1-1.AlkaloidAD.local","InactiveReservation",
"10.10.100.149","10.10.100.128","a8-9d-21-87-fa-e0","ains-ap-2.AlkaloidAD.local","InactiveReservation",
"10.10.100.150","10.10.100.128","00-a3-8e-75-8d-80","askf-ap-0-1.AlkaloidAD.local","InactiveReservation",
"10.10.100.153","10.10.100.128","80-e0-1d-92-57-c0","ains-ap-1-2.AlkaloidAD.local","InactiveReservation",
"10.10.115.1","10.10.115.0","00-50-56-b3-ac-ac","PCROM21b7c6e386.AlkaloidAD.local","Active","3/13/2025 4:44:27 AM"
"10.10.115.2","10.10.115.0","d4-81-d7-5f-f1-de","PC000544.AlkaloidAD.local","Active","3/8/2025 4:33:55 AM"
"10.10.115.3","10.10.115.0","cc-48-3a-7d-df-aa","PC000575.AlkaloidAD.local","Active","3/7/2025 4:27:08 PM"
"10.10.113.1","10.10.113.0","f8-e4-3b-5e-51-75","PC000062.AlkaloidAD.local","Active","3/13/2025 7:37:04 AM"
"10.10.113.3","10.10.113.0","10-65-30-00-b4-85","PCAKKF3075.AlkaloidAD.local","Active","3/11/2025 7:26:35 AM"
"10.10.113.4","10.10.113.0","c8-f7-50-62-e4-5b","PC000493.AlkaloidAD.local","Active","3/12/2025 4:52:43 AM"
"10.10.113.5","10.10.113.0","28-00-af-90-17-56","PC000995.AlkaloidAD.local","Active","3/13/2025 7:30:50 AM"
"10.10.113.6","10.10.113.0","b4-45-06-1d-91-a0","PCAKKF1068.AlkaloidAD.local","Active","3/13/2025 7:45:38 AM"
"10.10.113.7","10.10.113.0","c0-3e-ba-70-35-9e","PC001137.AlkaloidAD.local","Active","3/13/2025 7:36:22 AM"
"10.10.113.8","10.10.113.0","b8-ca-3a-8c-bb-27","PCAKKF3064.AlkaloidAD.local","Active","3/13/2025 11:51:32 AM"
"10.10.113.9","10.10.113.0","90-b1-1c-88-28-9f","PC001225.AlkaloidAD.local","Active","3/13/2025 12:03:34 PM"
"10.10.113.10","10.10.113.0","18-03-73-3f-fb-45","PCAKKF3057.AlkaloidAD.local","Active","3/13/2025 6:38:10 AM"
"10.10.113.14","10.10.113.0","f8-e4-3b-64-82-73","PC001229.AlkaloidAD.local","Active","3/13/2025 7:40:47 AM"
"10.10.116.2","10.10.116.0","e8-51-77-cb-03-3a","TV2_IT","ActiveReservation",
"10.10.116.3","10.10.116.0","38-1a-52-6f-cb-78","PRNANF3002.AlkaloidAD.local","ActiveReservation",
"10.10.116.5","10.10.116.0","74-e6-b8-86-3f-11","LGwebOSTV.AlkaloidAD.local","ActiveReservation",
"10.10.116.6","10.10.116.0","6e-d6-be-a9-76-cc","iPhone.AlkaloidAD.local","Active","3/5/2025 7:53:03 PM"
"10.10.116.7","10.10.116.0","20-28-bc-c3-6c-fe","LGwebOSTV.AlkaloidAD.local","ActiveReservation",
"10.10.116.8","10.10.116.0","02-fa-6a-55-fc-34","iPhone.AlkaloidAD.local","Active","3/5/2025 7:40:35 PM"
"10.10.116.10","10.10.116.0","7c-64-6c-cf-58-04","LGwebOSTV.AlkaloidAD.local","ActiveReservation",
"10.10.116.11","10.10.116.0","1c-d6-be-ef-23-e8","Finansii_TV_8kat","ActiveReservation",
"10.10.116.12","10.10.116.0","e0-bb-9e-7d-bb-31","prnanf1011.AlkaloidAD.local","ActiveReservation",
"10.10.116.13","10.10.116.0","e8-51-77-cb-03-3e","TV_IT","ActiveReservation",
"10.10.116.14","10.10.116.0","20-28-bc-fe-2c-68","LGwebOSTV.AlkaloidAD.local","ActiveReservation",
"10.10.116.15","10.10.116.0","e0-bb-9e-86-a2-c5","EPSON86A2C5.AlkaloidAD.local","ActiveReservation",
"10.10.116.16","10.10.116.0","44-17-93-2b-69-81","ESP-2B6981.AlkaloidAD.local","ActiveReservation",
"10.10.116.17","10.10.116.0","ac-b6-87-18-ab-70","LGwebOSTV.AlkaloidAD.local","ActiveReservation",
"10.10.116.18","10.10.116.0","fa-5b-50-e4-da-ab","iPhone.AlkaloidAD.local","Active","3/5/2025 6:32:21 PM"
"10.10.116.19","10.10.116.0","d8-12-65-d6-95-e2","NPI6501B8.AlkaloidAD.local","ActiveReservation",
"10.10.116.20","10.10.116.0","e0-bb-9e-86-a2-c6","PRNANF0016.AlkaloidAD.local","ActiveReservation",
"10.10.116.21","10.10.116.0","08-9d-f4-de-17-dc","wpec-dell.ant.local","Active","3/5/2025 8:01:14 PM"
"10.10.116.22","10.10.116.0","16-74-0a-0a","BAD_ADDRESS","Declined","3/5/2025 4:52:19 PM"
"10.10.116.23","10.10.116.0","46-1a-83-7c-48-84","iPhone.AlkaloidAD.local","Active","3/5/2025 4:53:12 PM"
"10.10.116.25","10.10.116.0","28-56-5a-20-63-60","NPIAB0FEC.AlkaloidAD.local","ActiveReservation",
"10.10.116.26","10.10.116.0","d0-12-55-ad-4d-91",,"Active","3/5/2025 8:10:45 PM"
"10.10.118.3","10.10.118.0","d0-7f-a0-16-3d-09","TABAMOS11407.AlkaloidAD.local","Active","3/6/2025 8:45:40 AM"
"10.10.118.4","10.10.118.0","d0-7f-a0-16-3d-03","TABAMOS11228.AlkaloidAD.local","Active","3/5/2025 8:40:24 PM"
"10.10.118.5","10.10.118.0","d8-68-c3-85-50-a5","TABAMOS11238.AlkaloidAD.local","Active","3/6/2025 11:19:08 AM"
"10.10.118.6","10.10.118.0","24-68-b0-7f-59-b2","TABAMOS11150.AlkaloidAD.local","Active","3/6/2025 2:26:26 AM"
"10.10.118.7","10.10.118.0","84-22-89-f4-f2-1a","Galaxy-Tab-A9.AlkaloidAD.local","Active","3/6/2025 7:11:50 AM"
"10.10.118.8","10.10.118.0","7c-75-2d-a4-c3-e7","TABAMOS12946.AlkaloidAD.local","Active","3/6/2025 6:46:15 AM"
"10.10.118.9","10.10.118.0","7c-75-2d-4e-4a-21","TABAMOS12948.AlkaloidAD.local","Active","3/6/2025 8:11:08 AM"
"10.10.118.10","10.10.118.0","f4-f3-09-d4-39-41","TABAMOS12035.AlkaloidAD.local","Active","3/6/2025 12:02:56 PM"
"10.10.118.11","10.10.118.0","e4-75-dc-55-84-b6","LGwebOSTV.AlkaloidAD.local","ActiveReservation",
"10.10.118.12","10.10.118.0","64-89-f1-e5-61-3d","TABAMOS11185.AlkaloidAD.local","Active","3/6/2025 12:09:36 PM"
"10.10.118.13","10.10.118.0","d8-68-c3-85-50-b9","TABAMOS11161.AlkaloidAD.local","Active","3/6/2025 11:57:28 AM"
"10.10.118.14","10.10.118.0","18-4e-cb-4a-eb-65","TABAMOS11109.AlkaloidAD.local","Active","3/6/2025 12:00:45 PM"
"10.10.118.15","10.10.118.0","d8-68-c3-85-50-9f","TABAMOS11184.AlkaloidAD.local","Active","3/6/2025 11:45:42 AM"
"10.10.118.16","10.10.118.0","7c-75-2d-a4-c3-f3","TABAMOS12949.AlkaloidAD.local","Active","3/6/2025 11:50:26 AM"
"10.10.118.17","10.10.118.0","58-fd-b1-93-5a-7d","LGwebOSTV.AlkaloidAD.local","Active","3/6/2025 1:33:08 AM"
"10.10.118.18","10.10.118.0","18-4e-cb-f2-7d-7b","TABAMOS11313.AlkaloidAD.local","Active","3/5/2025 1:47:13 PM"
"10.10.118.19","10.10.118.0","fc-de-90-6e-88-33","TABAMOS11781.AlkaloidAD.local","Active","3/6/2025 9:47:30 AM"
"10.10.118.20","10.10.118.0","24-f0-d3-9e-3e-bf","TABAMOS12138.AlkaloidAD.local","Active","3/6/2025 12:52:20 AM"
"10.10.118.21","10.10.118.0","24-f0-d3-6e-21-b5","Galaxy-Tab-A7-Lite.AlkaloidAD.local","Active","3/6/2025 10:26:00 AM"
"10.10.118.22","10.10.118.0","d0-7f-a0-16-3c-fb","TABMOS11168.AlkaloidAD.local","Active","3/6/2025 12:04:18 PM"
"10.10.118.23","10.10.118.0","18-4e-cb-cd-98-43","TABAMOS11322.AlkaloidAD.local","Active","3/6/2025 12:51:53 AM"
"10.10.118.24","10.10.118.0","f0-8a-76-02-32-12","TABAMOS11164.AlkaloidAD.local","Active","3/6/2025 12:06:26 PM"
"10.10.118.25","10.10.118.0","c4-7d-9f-db-55-fb","TABAMOS12028.AlkaloidAD.local","Active","3/6/2025 12:01:17 PM"
"10.10.118.26","10.10.118.0","f0-8a-76-02-38-92","TABAMOS11386.AlkaloidAD.local","Active","3/6/2025 12:10:33 PM"
"10.10.118.27","10.10.118.0","84-22-89-ca-f7-d6","TABAMOS12952.AlkaloidAD.local","Active","3/6/2025 11:38:00 AM"
"10.10.118.28","10.10.118.0","c4-7d-9f-db-55-25","TABAMOS12036.AlkaloidAD.local","Active","3/6/2025 12:02:36 PM"
"10.10.118.29","10.10.118.0","24-68-b0-7f-5a-22","TABAMOS11405.AlkaloidAD.local","Active","3/6/2025 12:10:41 PM"
"10.10.118.30","10.10.118.0","c4-7d-9f-82-44-67","TABAMOS12033.AlkaloidAD.local","Active","3/6/2025 11:04:25 AM"
"10.10.118.31","10.10.118.0","7c-75-2d-a4-c3-b3","TABAMOS12950.AlkaloidAD.local","Active","3/6/2025 9:44:30 AM"
"10.10.118.32","10.10.118.0","08-78-08-af-7a-68","TABAMOS11159.AlkaloidAD.local","Active","3/6/2025 10:13:03 AM"
"10.10.118.33","10.10.118.0","c0-d2-dd-b2-1b-d7","TABAMOS11400.AlkaloidAD.local","Active","3/6/2025 9:28:58 AM"
"10.10.118.34","10.10.118.0","f0-8a-76-02-31-94","TABAMOS11182.AlkaloidAD.local","Active","3/6/2025 11:42:14 AM"
"10.10.118.35","10.10.118.0","64-89-f1-e5-60-37","TABAMOS11158.AlkaloidAD.local","Active","3/6/2025 4:14:25 AM"
"10.10.118.36","10.10.118.0","c4-7d-9f-db-56-8f","TABAMOS12030.AlkaloidAD.local","Active","3/6/2025 11:36:36 AM"
"10.10.118.38","10.10.118.0","18-4e-cb-f2-7d-49","TABAMOS11315.AlkaloidAD.local","Active","3/6/2025 12:03:22 PM"
"10.10.118.39","10.10.118.0","24-f0-d3-9e-3e-a3","TABAMOS12145.AlkaloidAD.local","Active","3/6/2025 4:33:54 AM"
"10.10.118.40","10.10.118.0","e4-75-dc-51-4f-24","LGwebOSTV.AlkaloidAD.local","ActiveReservation",
"10.10.118.41","10.10.118.0","64-66-d8-06-0f-65","TABAMOS12527.AlkaloidAD.local","Active","3/6/2025 12:28:12 AM"
"10.10.118.42","10.10.118.0","f0-8a-76-02-31-a2","TABAMOS11370.AlkaloidAD.local","Active","3/6/2025 8:44:09 AM"
"10.10.118.43","10.10.118.0","64-89-f1-e5-63-45","TABAMOS11169.AlkaloidAD.local","Active","3/5/2025 2:00:01 PM"
"10.10.118.44","10.10.118.0","f0-8a-76-02-31-ca","Galaxy-Tab-Active2.AlkaloidAD.local","Active","3/6/2025 10:58:40 AM"
"10.10.118.45","10.10.118.0","24-68-b0-7f-5a-34","Galaxy-Tab-A-8-0-2019.AlkaloidAD.local","Active","3/6/2025 12:06:32 PM"
"10.10.118.46","10.10.118.0","24-c6-13-49-c5-03","TABAMOS12031.AlkaloidAD.local","Active","3/5/2025 9:42:33 PM"
"10.10.118.47","10.10.118.0","64-89-f1-e5-63-cf","TABAMOS11160.AlkaloidAD.local","Active","3/5/2025 9:47:03 PM"
"10.10.118.48","10.10.118.0","c0-d2-dd-b2-1c-69","TABAMOS11377.AlkaloidAD.local","Active","3/6/2025 11:05:36 AM"
"10.10.118.49","10.10.118.0","64-89-f1-e5-61-a5","Galaxy-Tab-Active2.AlkaloidAD.local","Active","3/5/2025 9:44:02 PM"
"10.10.118.50","10.10.118.0","08-78-08-bb-d1-70","TABAMOS11181.AlkaloidAD.local","Active","3/5/2025 7:43:40 PM"
"10.10.118.51","10.10.118.0","f0-8a-76-02-3f-c0","TABAMOS11375.AlkaloidAD.local","Active","3/5/2025 3:57:49 PM"
"10.10.118.52","10.10.118.0","f8-01-b4-0f-41-ea","LGwebOSTV.AlkaloidAD.local","ActiveReservation",
"10.10.118.53","10.10.118.0","d8-68-c3-85-50-c3","TABAMOS11231.AlkaloidAD.local","Active","3/6/2025 12:06:11 PM"
"10.10.118.54","10.10.118.0","18-4e-cb-f2-7d-4f","Galaxy-Tab-A7-Lite.AlkaloidAD.local","Active","3/6/2025 12:07:32 PM"
"10.10.118.56","10.10.118.0","f0-8a-76-02-34-16","TABAMOS11162.AlkaloidAD.local","Active","3/5/2025 9:38:49 PM"
"10.10.118.57","10.10.118.0","54-21-9d-26-32-62","Galaxy-Tab-A-8-0-2019.AlkaloidAD.local","Active","3/6/2025 12:07:25 PM"
"10.10.118.60","10.10.118.0","48-61-ee-d1-a5-3d","TABAMOS11329.AlkaloidAD.local","Active","3/6/2025 11:36:43 AM"
"10.10.118.61","10.10.118.0","08-78-08-bb-d1-f2","TABAMOS11183.AlkaloidAD.local","Active","3/6/2025 11:32:46 AM"
"10.10.118.62","10.10.118.0","18-4e-cb-78-ff-19","TABAM0S11314.AlkaloidAD.local","Active","3/6/2025 11:17:18 AM"
"10.10.118.63","10.10.118.0","24-68-b0-7f-5a-6a","TABAMOS11381.AlkaloidAD.local","Active","3/5/2025 9:43:10 PM"
"10.10.118.64","10.10.118.0","f0-8a-76-0a-dd-fa","TABAMOS11373.AlkaloidAD.local","Active","3/5/2025 4:41:07 PM"
"10.10.118.65","10.10.118.0","d0-7f-a0-4c-46-21","TABAMOS11190.AlkaloidAD.local","Active","3/5/2025 6:54:20 PM"
"10.10.118.66","10.10.118.0","64-89-f1-e5-61-0b","TABAMOS11232.AlkaloidAD.local","Active","3/6/2025 2:48:43 AM"
"10.10.118.67","10.10.118.0","48-61-ee-d1-a6-4b","TABAMOS11325.AlkaloidAD.local","Active","3/6/2025 2:18:13 AM"
"10.10.118.68","10.10.118.0","48-61-ee-41-ac-1d","TABAMOS11323.AlkaloidAD.local","Active","3/6/2025 12:10:48 PM"
"10.10.118.69","10.10.118.0","24-68-b0-7f-5a-5e","TABAMOS11229.AlkaloidAD.local","Active","3/6/2025 9:02:46 AM"
"10.10.118.70","10.10.118.0","c4-7d-9f-db-55-1d","TABAMOS12026.AlkaloidAD.local","Active","3/6/2025 12:09:58 PM"
"10.10.118.71","10.10.118.0","7c-75-2d-a4-c3-db","TAMAMOS12944.AlkaloidAD.local","Active","3/6/2025 8:45:59 AM"
"10.10.118.72","10.10.118.0","c4-7d-9f-47-9b-81","TABAMOS12029.AlkaloidAD.local","Active","3/6/2025 11:28:59 AM"
"10.10.118.73","10.10.118.0","20-f5-43-dc-71-c9","","ActiveReservation",
"10.10.118.74","10.10.118.0","24-68-b0-7f-5a-46","Galaxy-Tab-A-8-0-2019.AlkaloidAD.local","Active","3/6/2025 12:06:03 PM"
"10.10.118.75","10.10.118.0","18-4e-cb-4a-e7-83","TABAMOS11107.AlkaloidAD.local","Active","3/6/2025 5:15:59 AM"
"10.10.118.76","10.10.118.0","08-78-08-bb-d3-d8","TABAMOS11147.AlkaloidAD.local","Active","3/6/2025 10:42:12 AM"
"10.10.118.77","10.10.118.0","d8-68-c3-85-50-61","TABAMOS11145.AlkaloidAD.local","Active","3/6/2025 5:07:00 AM"
"10.10.118.78","10.10.118.0","f0-8a-76-02-40-5c","TABAMOS11395.AlkaloidAD.local","Active","3/6/2025 10:50:43 AM"
"10.10.118.79","10.10.118.0","24-68-b0-7f-59-b4","TABAMOS11419.AlkaloidAD.local","Active","3/6/2025 12:07:48 PM"
"10.10.118.80","10.10.118.0","18-4e-cb-f2-7d-55","TABAMOS11312.AlkaloidAD.local","Active","3/6/2025 4:21:34 AM"
"10.10.118.81","10.10.118.0","24-68-b0-7f-5a-76","Galaxy-Tab-A-8-0-2019.AlkaloidAD.local","Active","3/6/2025 5:28:08 AM"
"10.10.118.82","10.10.118.0","fc-de-90-27-db-a3","TABAMOS11717.AlkaloidAD.local","Active","3/6/2025 6:20:58 AM"
"10.10.118.83","10.10.118.0","f0-8a-76-02-31-70","TABAMOS11179.AlkaloidAD.local","Active","3/6/2025 12:58:05 AM"
"10.10.118.84","10.10.118.0","c0-d2-dd-b2-22-71","TABAMOS11402.AlkaloidAD.local","Active","3/6/2025 8:41:47 AM"
"10.10.118.85","10.10.118.0","c4-7d-9f-82-44-bb","TABAMOS12032.AlkaloidAD.local","Active","3/6/2025 12:02:36 PM"
"10.10.118.86","10.10.118.0","08-78-08-b0-e5-5c","TABAMOS11387.AlkaloidAD.local","Active","3/5/2025 10:01:55 PM"
"10.10.118.87","10.10.118.0","f0-8a-76-02-3d-fa","TABAMOS11399.AlkaloidAD.local","Active","3/6/2025 8:34:04 AM"
"10.10.118.88","10.10.118.0","48-61-ee-d1-a6-69","TABAMOS11331.AlkaloidAD.local","Active","3/6/2025 11:38:50 AM"
"10.10.118.89","10.10.118.0","64-89-f1-e5-61-9f","TABAMOS11156.AlkaloidAD.local","Active","3/6/2025 4:56:23 AM"
"10.10.118.90","10.10.118.0","f0-8a-76-02-31-9e","TABAMOS11166.AlkaloidAD.local","Active","3/6/2025 12:10:25 PM"
"10.10.118.91","10.10.118.0","64-66-d8-06-0f-75","TABAMOS12976.AlkaloidAD.local","Active","3/6/2025 2:55:37 AM"
"10.10.118.93","10.10.118.0","d0-7f-a0-16-3d-0f","TABAMOS11188.AlkaloidAD.local","Active","3/6/2025 1:23:49 AM"
"10.10.118.97","10.10.118.0","7c-75-2d-a4-c4-0f","TABAMOS12945.AlkaloidAD.local","Active","3/6/2025 2:51:39 AM"
"10.10.117.4","10.10.117.0","24-c6-13-ad-be-cf","TABVISITOR11733.AlkaloidAD.local","Active","3/5/2025 8:03:29 PM"
"10.10.117.5","10.10.117.0","24-c6-13-ad-be-4d","TABVISITORS11776.AlkaloidAD.local","Active","3/5/2025 8:05:15 PM"
"10.10.117.7","10.10.117.0","1c-ee-c9-4f-51-cd","DESKTOP-7GETNRD.AlkaloidAD.local","Active","3/5/2025 6:53:54 PM"
"10.10.117.10","10.10.117.0","88-d8-2e-6e-c0-35","DESKTOP-7GETNRD.AlkaloidAD.local","Active","3/5/2025 6:56:04 PM"
"10.10.42.78","10.10.40.0","4c-1d-96-8d-ee-c4","PCAINST1094.AlkaloidAD.local","Active","3/5/2025 4:10:26 PM"
"10.10.42.82","10.10.40.0","a4-97-b1-97-bd-7d","PCAINST1108.AlkaloidAD.local","Active","3/5/2025 2:12:07 PM"
"10.10.42.83","10.10.40.0","60-f2-62-05-69-96","PCAINV1020.AlkaloidAD.local","ActiveReservation",
"10.10.42.84","10.10.40.0","2c-6d-c1-d4-ed-6f","PC000160.AlkaloidAD.local","Active","3/5/2025 1:34:36 PM"
"10.10.42.85","10.10.40.0","8c-e9-ee-73-b5-95","PC001139.AlkaloidAD.local","Active","3/5/2025 3:03:24 PM"
"10.10.42.86","10.10.40.0","48-45-20-47-f6-03","PCAKKF0002.AlkaloidAD.local","Active","3/5/2025 3:46:42 PM"
"10.10.42.88","10.10.40.0","dc-45-46-13-cc-9d","PC001163.AlkaloidAD.local","Active","3/5/2025 2:50:54 PM"
"10.10.42.89","10.10.40.0","bc-03-58-4d-4e-82","PC000697.AlkaloidAD.local","Active","3/5/2025 4:02:21 PM"
"10.10.42.90","10.10.40.0","e4-a7-a0-0e-22-e8","PCAINST2021.AlkaloidAD.local","Active","3/5/2025 2:59:13 PM"
"10.10.42.91","10.10.40.0","64-5d-86-b4-e6-b4","PC001279.AlkaloidAD.local","Active","3/5/2025 3:20:21 PM"
"10.10.42.93","10.10.40.0","44-e5-17-bc-25-c3","PC000570.AlkaloidAD.local","Active","3/5/2025 2:32:49 PM"
"10.10.42.94","10.10.40.0","14-75-5b-cd-e5-d8","PC000181.AlkaloidAD.local","Active","3/5/2025 4:01:16 PM"
"10.10.42.96","10.10.40.0","60-f2-62-dd-d8-d0","PCAINST2053.AlkaloidAD.local","Active","3/5/2025 3:49:42 PM"
"10.10.42.102","10.10.40.0","74-12-b3-fe-90-5b","PCAINST1118.AlkaloidAD.local","Active","3/5/2025 3:05:28 PM"
"10.10.42.106","10.10.40.0","4c-1d-96-93-e2-16","PC000853.AlkaloidAD.local","Active","3/5/2025 3:29:01 PM"
"10.10.42.109","10.10.40.0","7c-76-35-6d-c6-08","PC000114.AlkaloidAD.local","Active","3/5/2025 3:14:21 PM"
"10.10.42.112","10.10.40.0","f8-59-71-87-77-e7","PC000118.AlkaloidAD.local","Active","3/5/2025 12:31:34 PM"
"10.10.42.114","10.10.40.0","e4-70-b8-94-46-57","PC000103.AlkaloidAD.local","Active","3/5/2025 3:26:39 PM"
"10.10.42.115","10.10.40.0","24-41-8c-fc-9b-30","PCAUZ5081.AlkaloidAD.local","Active","3/5/2025 3:59:43 PM"
"10.10.42.118","10.10.40.0","e4-5e-37-c1-da-e0","PC000483.AlkaloidAD.local","Active","3/5/2025 3:11:33 PM"
"10.10.42.136","10.10.40.0","60-f2-62-dd-8c-9f","PC000895.AlkaloidAD.local","Active","3/5/2025 3:57:20 PM"
"10.10.42.138","10.10.40.0","60-f2-62-dd-7e-e4","PC000601.AlkaloidAD.local","Active","3/5/2025 11:58:38 AM"
"10.10.42.143","10.10.40.0","74-12-b3-fe-8e-55","PC001240.AlkaloidAD.local","Active","3/5/2025 1:07:59 PM"
"10.10.42.155","10.10.40.0","c4-47-4e-6a-81-5a","PC001244.AlkaloidAD.local","Active","3/5/2025 4:10:48 PM"
"10.10.42.168","10.10.40.0","50-2b-73-c9-05-ff","PCANF1019.AlkaloidAD.local","Active","3/5/2025 12:59:21 PM"
"10.10.42.204","10.10.40.0","e4-5e-37-c1-da-90","PC000998.AlkaloidAD.local","Active","3/5/2025 3:45:00 PM"
"10.10.42.205","10.10.40.0","98-2c-bc-fb-78-ae","PCANF1029.AlkaloidAD.local","Active","3/5/2025 12:13:44 PM"
"10.10.42.206","10.10.40.0","18-47-3d-e9-8f-eb","PC000654.AlkaloidAD.local","Active","3/5/2025 12:15:10 PM"
"10.10.42.218","10.10.40.0","50-2b-73-cc-08-3f","PCAEX1004.AlkaloidAD.local","Active","3/5/2025 2:33:27 PM"
"10.10.43.13","10.10.40.0","44-e5-17-bd-8d-aa","PCAMV0014.AlkaloidAD.local","Active","3/5/2025 2:40:51 PM"
"10.10.43.16","10.10.40.0","74-12-b3-ff-03-43","PC000256.AlkaloidAD.local","Active","3/5/2025 3:39:08 PM"
"10.10.136.11","10.10.136.0","68-69-2e-02-7d-e6","Coofone-H2P.AlkaloidAD.local","Active","3/13/2025 10:50:44 AM"
"10.10.136.12","10.10.136.0","68-69-2e-02-64-1e",,"Active","3/11/2025 11:02:54 AM"
"10.10.136.13","10.10.136.0","68-69-2e-02-7b-d2","Coofone-H2P.AlkaloidAD.local","Active","3/11/2025 9:00:08 AM"
"10.10.136.14","10.10.136.0","68-69-2e-02-7d-6b","Coofone-H2P.AlkaloidAD.local","Active","3/13/2025 11:58:50 AM"
"10.10.136.15","10.10.136.0","68-69-2e-02-6e-7a","Coofone-K4.AlkaloidAD.local","Active","3/7/2025 4:59:04 PM"
"10.10.136.16","10.10.136.0","68-69-2e-02-7b-ca","Coofone-H2P.AlkaloidAD.local","Active","3/13/2025 10:17:38 AM"
"10.10.136.17","10.10.136.0","68-69-2e-02-7b-3e","Coofone-H2P.AlkaloidAD.local","Active","3/13/2025 11:46:04 AM"
"10.10.136.18","10.10.136.0","68-69-2e-02-7c-1b","Coofone-H2P.AlkaloidAD.local","Active","3/12/2025 1:12:56 PM"
"10.10.136.19","10.10.136.0","68-69-2e-02-7d-69","Coofone-H2P.AlkaloidAD.local","Active","3/10/2025 11:48:05 AM"
"10.10.136.20","10.10.136.0","68-69-2e-02-7c-1f","Coofone-H2P.AlkaloidAD.local","Active","3/12/2025 10:05:18 AM"
"10.10.136.21","10.10.136.0","68-69-2e-02-6f-9a","Coofone-H2P.AlkaloidAD.local","Active","3/10/2025 9:29:46 AM"
"10.10.136.22","10.10.136.0","68-69-2e-02-65-0c",,"Active","3/9/2025 7:33:17 PM"
"10.10.136.23","10.10.136.0","68-69-2e-02-7b-a9","Coofone-H2P.AlkaloidAD.local","Active","3/12/2025 11:48:49 AM"
"10.10.136.24","10.10.136.0","68-69-2e-02-7b-4d","Coofone-H2P.AlkaloidAD.local","Active","3/12/2025 12:16:53 PM"
"10.10.136.25","10.10.136.0","68-69-2e-02-7b-52","Coofone-H2P.AlkaloidAD.local","Active","3/13/2025 11:33:21 AM"
"10.10.136.26","10.10.136.0","68-69-2e-02-7b-a8","Coofone-H2P.AlkaloidAD.local","Active","3/12/2025 12:35:43 PM"
"10.10.136.27","10.10.136.0","58-9e-c6-5a-4d-52","A690-IP.AlkaloidAD.local","Active","3/11/2025 1:48:09 PM"
"10.10.136.28","10.10.136.0","68-69-2e-02-7d-4c","Coofone-H2P.AlkaloidAD.local","Active","3/9/2025 1:56:23 PM"
